centroid=seq17_129;seqs=2	KY124641;tax=k:Eukaryota,d:TSAR,p:Rhizaria-Cercozoa,c:Endomyxa,o:Vampyrellida,f:Placopodidae,g:Placopus,s:Placopus_flabellus_HR01	99.7	1728	4	0	1	1747	1	1731	-1	0
centroid=seq108_26;seqs=5	EU123943.1.1689_U;tax=k:Eukaryota,d:Archaeplastida,p:Chlorophyta-Chlorophyta_X,c:Chlorophyceae,o:Oedogoniales,f:Oedogoniales_X,g:Oedogonium,s:Oedogonium_cardiacum	96.1	1697	59	7	1	1754	1	1689	-1	0
centroid=seq13_300;seqs=5	XXXXXXXX;tax=k:Eukaryota,d:TSAR,p:Rhizaria-Cercozoa,c:Endomyxa,o:Vampyrellida,f:Vampyrellidae,g:Vampyrella,s:Vampyrella_lateritia_strain_VL09	99.8	1675	1	1	1	1762	1	1675	-1	0
centroid=seq180_27;seqs=3	OQ591878;tax=k:Eukaryota,d:TSAR,p:Rhizaria-Cercozoa,c:Endomyxa,o:Vampyrellida,f:Leptophryidae,g:Pseudovampyrella,s:Pseudovampyrella_closterii_strain_VC01	99.6	1715	2	3	1	1769	1	1714	-1	0
centroid=seq169_23;seqs=10	HE609037;tax=k:Eukaryota,d:TSAR,p:Rhizaria-Cercozoa,c:Endomyxa,o:Vampyrellida,f:Leptophryidae,g:Leptophrys,s:Leptophrys_vorax_strain_LV02	94.1	1716	97	6	1	1765	1	1727	-1	0
centroid=seq203_18;seqs=1	HE609037;tax=k:Eukaryota,d:TSAR,p:Rhizaria-Cercozoa,c:Endomyxa,o:Vampyrellida,f:Leptophryidae,g:Leptophrys,s:Leptophrys_vorax_strain_LV02	91.0	1837	157	10	1	1870	1	1727	-1	0
centroid=seq190_17;seqs=1	LR812489.1.10223_U;tax=k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Bacillariophyceae,o:Bacillariales,f:Bacillariaceae,g:Fragilariopsis,s:Fragilariopsis_kerguelensis	95.6	881	432	15	1	828	1	10223	-1	0
centroid=seq118_18;seqs=20	KF207869.1.1743_U;tax=k:Eukaryota,d:TSAR,p:Rhizaria-Cercozoa,c:Filosa-Sarcomonadea,o:Glissomonadida,f:Allapsidae,g:Viridiraptor,s:Viridiraptor_invadens	95.7	1738	70	4	1	1761	1	1743	-1	0
centroid=seq195_15;seqs=50	LC086341.1.1743_U;tax=k:Eukaryota,d:Archaeplastida,p:Chlorophyta-Chlorophyta_X,c:Chlorophyceae,o:Chlamydomonadales,f:Chlamydomonadales_X,g:Chloromonas,s:Chloromonas_oogama	99.9	1743	1	0	1	1743	1	1743	-1	0
centroid=seq206_14;seqs=4	KX889639.1.2362_U;tax=k:Eukaryota,d:Excavata,p:Discoba-Euglenozoa,c:Euglenida,o:Euglenophyceae,f:Euglenaceae,g:Euglena,s:Euglena_deses	91.8	2366	184	7	1	2262	1	2362	-1	0
centroid=seq221_11;seqs=2	KF207869.1.1743_U;tax=k:Eukaryota,d:TSAR,p:Rhizaria-Cercozoa,c:Filosa-Sarcomonadea,o:Glissomonadida,f:Allapsidae,g:Viridiraptor,s:Viridiraptor_invadens	90.9	1845	161	8	1	1870	1	1743	-1	0
centroid=seq219_22;seqs=3	EU123943.1.1689_U;tax=k:Eukaryota,d:Archaeplastida,p:Chlorophyta-Chlorophyta_X,c:Chlorophyceae,o:Oedogoniales,f:Oedogoniales_X,g:Oedogonium,s:Oedogonium_cardiacum	90.6	1804	165	7	1	1858	1	1689	-1	0
